Date,TCS,Infosys,Reliance,HDFC Bank,ITC
2022-08-25,704.838623046875,1377.28515625,265.0176086425781,1201.52197265625,2847.81787109375
2022-08-26,704.9588623046875,1380.36962890625,265.48419189453125,1195.108154296875,2851.358154296875
2022-08-29,692.5928344726562,1326.118408203125,266.0356750488281,1185.8184814453125,2772.025634765625
2022-08-30,715.0634155273438,1354.4234619140625,271.93255615234375,1204.2152099609375,2841.580322265625
2022-09-01,708.3511352539062,1328.3409423828125,269.47198486328125,1168.8138427734375,2771.273681640625
2022-09-02,714.7747192382812,1318.180419921875,274.1809387207031,1155.1646728515625,2770.122802734375
2022-09-05,719.369873046875,1325.710205078125,279.0172119140625,1173.1051025390625,2772.7783203125
2022-09-06,716.627197265625,1320.08544921875,277.5748291015625,1185.453125,2767.158935546875
2022-09-07,713.2349853515625,1322.3988037109375,276.6839599609375,1178.56005859375,2787.113525390625
2022-09-08,720.5968627929688,1338.95556640625,279.9081115722656,1180.226318359375,2804.855712890625
2022-09-09,721.0779418945312,1371.388427734375,280.41717529296875,1172.8768310546875,2847.33154296875
2022-09-12,718.6480712890625,1393.6602783203125,280.756591796875,1186.0009765625,2869.71923828125
2022-09-13,728.0548706054688,1401.5985107421875,283.7261657714844,1195.9071044921875,2857.685302734375
2022-09-14,735.5370483398438,1338.5018310546875,284.5322265625,1181.572998046875,2761.273681640625
2022-09-15,731.7118530273438,1299.8546142578125,283.4716491699219,1169.864013671875,2747.0712890625
2022-09-16,718.2631225585938,1249.277587890625,281.0959167480469,1140.8763427734375,2662.4296875
2022-09-19,723.0026245117188,1261.298095703125,284.7443542480469,1142.35986328125,2680.21630859375
2022-09-20,731.7118530273438,1259.71044921875,285.0837097167969,1142.54248046875,2690.392578125
2022-09-21,730.5810546875,1249.4588623046875,289.2835693359375,1145.6925048828125,2655.79345703125
2022-09-22,715.015380859375,1241.021728515625,292.7622985839844,1134.896240234375,2661.278564453125
2022-09-23,695.8406982421875,1238.753662109375,293.9077453613281,1113.62353515625,2638.846923828125
